age_group,gender,category,budget_band,price_band,buy_freq,buy_factor,channel_main,review_consider,eco_interest,eco_paymore,brand_preference,style_pref
25-34,m,kaos-polo,300-600k,sedang,Jarang,Merek,Offline,Sering,Agak tertarik,Mungkin,putih,formal
25-34,m,pakaian-pria,<100k,murah,Setiap minggu,Kualitas,Sosmed,Sering,Tidak tertarik,Ya,coklat,klasik
25-34,m,pakaian-pria,<100k,murah,Beberapa bulan,Harga,Marketplace,Kadang,Agak tertarik,Tidak,putih,formal
25-34,f,kaos,<100k,murah,Jarang,Kualitas,Web brand,Selalu,Tertarik,Ya,earth,klasik
25-34,m,kaos,300-600k,sedang,Jarang,Kualitas,Offline,Sering,Agak tertarik,Mungkin,vibrant,klasik
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Harga,Web brand,Tak pernah,Agak tertarik,Ya,pastel,kasual
25-34,m,pakaian-pria,100-300k,murah,Beberapa bulan,Harga,Sosmed,Kadang,Tidak tertarik,Tidak,merah,kasual
25-34,f,kaos-kaki,300-600k,sedang,Setiap minggu,Harga,Marketplace,Sering,Tidak tertarik,Ya,pink,kasual
25-34,m,jas,100-300k,sedang,Setiap minggu,Kualitas,Web brand,Tak pernah,Tertarik,Tidak,pastel,kasual
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Merek,Sosmed,Sering,Tidak tertarik,Tidak,pastel,formal
25-34,m,pakaian-wanita,100-300k,sedang,Setiap bulan,Merek,Marketplace,Kadang,Tidak tertarik,Tidak,hitam,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Trend,Marketplace,Kadang,Tertarik,Tidak,putih,formal
25-34,m,sweater,<100k,murah,Jarang,Merek,Offline,Selalu,Tertarik,Tidak,pastel,klasik
25-34,f,pakaian-pria,<100k,murah,Setiap minggu,Kualitas,Sosmed,Sering,Tidak tertarik,Tidak,pastel,klasik
25-34,f,pakaian-pria,<100k,murah,Jarang,Trend,Sosmed,Kadang,Tidak tertarik,Tidak,netral,kasual
25-34,f,pakaian-pria,<100k,murah,Jarang,Kualitas,Offline,Selalu,Agak tertarik,Tidak,hitam,kasual
25-34,m,kaos-kaki,300-600k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Mungkin,hijau,formal
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Merek,Offline,Tak pernah,Agak tertarik,Mungkin,pastel,klasik
25-34,m,sweater,<100k,murah,Setiap bulan,Trend,Sosmed,Tak pernah,Tidak tertarik,Tidak,pink,formal
25-34,f,sweater,100-300k,murah,Jarang,Kualitas,Offline,Selalu,Agak tertarik,Ya,kuning,kasual
25-34,m,pakaian-wanita,100-300k,sedang,Jarang,Kualitas,Sosmed,Selalu,Agak tertarik,Ya,vibrant,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Kualitas,Web brand,Kadang,Agak tertarik,Ya,putih,klasik
25-34,f,kaos,<100k,murah,Setiap minggu,Trend,Web brand,Kadang,Tertarik,Tidak,merah,klasik
25-34,m,sweater,<100k,murah,Setiap minggu,Trend,Web brand,Sering,Tidak tertarik,Tidak,earth,klasik
25-34,f,jaket,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Ya,hitam,kasual
25-34,m,sweater,300-600k,sedang,Jarang,Kualitas,Offline,Sering,Agak tertarik,Mungkin,vibrant,klasik
25-34,f,jas,100-300k,sedang,Jarang,Merek,Marketplace,Tak pernah,Tertarik,Tidak,hitam,klasik
25-34,m,kaos-kaki,300-600k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Mungkin,hijau,formal
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Kualitas,Web brand,Selalu,Agak tertarik,Ya,putih,klasik
25-34,f,pakaian-pria,100-300k,murah,Jarang,Merek,Offline,Kadang,Tertarik,Tidak,putih,kasual
25-34,m,jaket,100-300k,murah,Setiap minggu,Harga,Offline,Tak pernah,Agak tertarik,Mungkin,coklat,formal
25-34,f,jas,100-300k,sedang,Jarang,Merek,Marketplace,Selalu,Tertarik,Mungkin,putih,kasual
25-34,m,jaket,100-300k,sedang,Setiap bulan,Harga,Offline,Kadang,Tertarik,Mungkin,pastel,formal
25-34,f,jas,<100k,murah,Setiap bulan,Harga,Marketplace,Sering,Tertarik,Tidak,abu,kasual
25-34,m,pakaian-wanita,100-300k,sedang,Beberapa bulan,Harga,Offline,Kadang,Tidak tertarik,Mungkin,netral,formal
25-34,m,kaos,300-600k,sedang,Jarang,Trend,Offline,Sering,Agak tertarik,Mungkin,vibrant,klasik
25-34,f,pakaian-wanita,300-600k,sedang,Beberapa bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Mungkin,abu,formal
25-34,f,kaos,300-600k,sedang,Jarang,Trend,Web brand,Selalu,Tertarik,Ya,biru,kasual
25-34,f,jas,300-600k,sedang,Beberapa bulan,Kualitas,Offline,Sering,Tidak tertarik,Ya,pink,kasual
25-34,m,sweater,100-300k,murah,Setiap minggu,Trend,Web brand,Tak pernah,Tertarik,Ya,hijau,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Harga,Offline,Kadang,Tertarik,Tidak,biru,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Harga,Web brand,Kadang,Tertarik,Mungkin,netral,formal
25-34,m,kaos,300-600k,sedang,Setiap bulan,Merek,Sosmed,Kadang,Tidak tertarik,Tidak,abu,kasual
25-34,f,kaos,100-300k,sedang,Setiap minggu,Harga,Offline,Selalu,Agak tertarik,Mungkin,pastel,klasik
25-34,f,kaos,100-300k,murah,Setiap bulan,Harga,Web brand,Sering,Agak tertarik,Mungkin,vibrant,klasik
25-34,m,kaos-polo,<100k,murah,Jarang,Trend,Web brand,Selalu,Agak tertarik,Tidak,coklat,kasual
25-34,m,pakaian-pria,100-300k,sedang,Jarang,Kualitas,Marketplace,Selalu,Tidak tertarik,Tidak,hitam,klasik
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Harga,Offline,Kadang,Agak tertarik,Tidak,earth,formal
25-34,f,sweater,300-600k,sedang,Jarang,Kualitas,Marketplace,Kadang,Agak tertarik,Tidak,pastel,klasik
25-34,f,jas,100-300k,sedang,Beberapa bulan,Trend,Marketplace,Tak pernah,Tertarik,Tidak,pastel,formal
25-34,m,kaos,300-600k,sedang,Setiap bulan,Kualitas,Marketplace,Sering,Tertarik,Mungkin,hitam,klasik
25-34,m,jaket,100-300k,murah,Jarang,Trend,Web brand,Selalu,Agak tertarik,Tidak,earth,kasual
25-34,m,pakaian-pria,100-300k,murah,Jarang,Merek,Offline,Selalu,Tertarik,Tidak,hitam,klasik
25-34,m,sweater,100-300k,murah,Setiap bulan,Harga,Offline,Sering,Tertarik,Ya,hitam,formal
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Mungkin,netral,formal
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Sosmed,Sering,Tidak tertarik,Mungkin,merah,klasik
25-34,f,sweater,300-600k,sedang,Setiap bulan,Harga,Offline,Tak pernah,Agak tertarik,Tidak,kuning,klasik
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Merek,Web brand,Tak pernah,Tidak tertarik,Ya,pastel,kasual
25-34,m,jaket,300-600k,sedang,Setiap bulan,Harga,Web brand,Sering,Tertarik,Tidak,pastel,klasik
25-34,f,kaos,<100k,murah,Setiap minggu,Trend,Web brand,Kadang,Tidak tertarik,Tidak,coklat,formal
25-34,m,jas,100-300k,sedang,Setiap bulan,Merek,Sosmed,Tak pernah,Tertarik,Tidak,kuning,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,biru,formal
25-34,f,kaos,100-300k,murah,Setiap minggu,Merek,Web brand,Kadang,Tertarik,Tidak,merah,formal
25-34,m,kaos-polo,300-600k,sedang,Jarang,Merek,Offline,Sering,Agak tertarik,Mungkin,coklat,formal
