age_group,gender,category,budget_band,price_band,buy_freq,buy_factor,channel_main,review_consider,eco_interest,eco_paymore,brand_preference,style_pref
25-34,m,pakaian-pria,100-300k,murah,Beberapa bulan,Merek,Sosmed,Kadang,Agak tertarik,Tidak,earth,vintage
25-34,f,jaket,100-300k,murah,Beberapa bulan,Harga,Offline,Selalu,Tertarik,Tidak,putih,sporty
25-34,m,jas,300-600k,sedang,Beberapa bulan,Merek,Sosmed,Tak pernah,Tidak tertarik,Tidak,netral,vintage
25-34,m,pakaian-pria,<100k,murah,Beberapa bulan,Harga,Sosmed,Kadang,Tidak tertarik,Ya,pastel,sporty
25-34,m,jaket,100-300k,murah,Jarang,Harga,Marketplace,Sering,Tidak tertarik,Ya,earth,minimalis
25-34,f,pakaian-pria,100-300k,sedang,Setiap bulan,Harga,Web brand,Sering,Tidak tertarik,Mungkin,pastel,kasual
25-34,f,pakaian-pria,<100k,murah,Setiap minggu,Harga,Sosmed,Tak pernah,Agak tertarik,Tidak,hitam,vintage
25-34,f,kaos,300-600k,sedang,Setiap minggu,Trend,Sosmed,Selalu,Tertarik,Ya,netral,sporty
25-34,f,jas,100-300k,sedang,Beberapa bulan,Harga,Web brand,Sering,Tertarik,Mungkin,hitam,formal
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Merek,Marketplace,Sering,Tertarik,Mungkin,kuning,formal
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Selalu,Tertarik,Tidak,vibrant,formal
25-34,m,kaos-polo,300-600k,sedang,Jarang,Merek,Offline,Sering,Agak tertarik,Mungkin,coklat,sporty
25-34,m,jas,100-300k,sedang,Beberapa bulan,Trend,Sosmed,Kadang,Tertarik,Tidak,biru,formal
25-34,m,\N,>600k,mahal,Beberapa bulan,Merek,Offline,Sering,Tidak tertarik,Mungkin,earth,formal
25-34,f,pakaian-pria,100-300k,murah,Jarang,Merek,Marketplace,Selalu,Agak tertarik,Mungkin,earth,vintage
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Merek,Sosmed,Selalu,Tidak tertarik,Ya,kuning,kasual
25-34,m,jaket,300-600k,sedang,Setiap minggu,Trend,Offline,Sering,Tertarik,Ya,earth,sporty
25-34,m,pakaian-pria,<100k,murah,Beberapa bulan,Harga,Marketplace,Kadang,Agak tertarik,Tidak,putih,minimalis
25-34,f,jas,100-300k,sedang,Setiap minggu,Harga,Sosmed,Tak pernah,Tertarik,Ya,pastel,minimalis
25-34,m,celana,100-300k,sedang,Setiap minggu,Harga,Web brand,Selalu,Tidak tertarik,Tidak,kuning,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Kualitas,Web brand,Kadang,Agak tertarik,Ya,putih,minimalis
25-34,m,jas,300-600k,sedang,Jarang,Trend,Offline,Tak pernah,Tertarik,Ya,vibrant,minimalis
25-34,f,kaos-polo,<100k,murah,Setiap minggu,Harga,Web brand,Tak pernah,Agak tertarik,Ya,hijau,vintage
25-34,m,kaos,<100k,murah,Beberapa bulan,Trend,Web brand,Sering,Tidak tertarik,Tidak,biru,kasual
25-34,m,jaket,100-300k,murah,Jarang,Trend,Sosmed,Kadang,Agak tertarik,Tidak,netral,formal
25-34,m,pakaian-wanita,300-600k,sedang,Beberapa bulan,Harga,Marketplace,Selalu,Tertarik,Tidak,putih,vintage
25-34,m,sweater,300-600k,sedang,Jarang,Trend,Offline,Selalu,Tidak tertarik,Mungkin,netral,minimalis
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Merek,Offline,Tak pernah,Agak tertarik,Mungkin,pastel,vintage
25-34,f,kaos-polo,<100k,murah,Setiap bulan,Merek,Web brand,Kadang,Tidak tertarik,Ya,earth,kasual
25-34,f,pakaian-pria,<100k,murah,Setiap minggu,Merek,Sosmed,Sering,Tertarik,Mungkin,hitam,kasual
25-34,f,pakaian-pria,100-300k,murah,Beberapa bulan,Kualitas,Marketplace,Tak pernah,Tertarik,Tidak,putih,kasual
25-34,f,sweater,<100k,murah,Setiap bulan,Trend,Sosmed,Sering,Tidak tertarik,Tidak,vibrant,sporty
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Merek,Web brand,Tak pernah,Agak tertarik,Mungkin,abu,sporty
25-34,m,dress,300-600k,sedang,Setiap minggu,Merek,Marketplace,Kadang,Tidak tertarik,Mungkin,coklat,vintage
25-34,m,jas,300-600k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Tidak,netral,sporty
25-34,f,kaos,100-300k,murah,Setiap minggu,Trend,Web brand,Tak pernah,Agak tertarik,Ya,hijau,kasual
25-34,f,jas,300-600k,sedang,Jarang,Merek,Marketplace,Selalu,Tidak tertarik,Mungkin,kuning,minimalis
25-34,m,sweater,<100k,murah,Setiap bulan,Merek,Sosmed,Kadang,Tidak tertarik,Tidak,abu,kasual
25-34,m,jas,300-600k,sedang,Jarang,Merek,Offline,Kadang,Agak tertarik,Mungkin,abu,kasual
25-34,f,jas,100-300k,sedang,Setiap bulan,Trend,Sosmed,Selalu,Agak tertarik,Mungkin,vibrant,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Offline,Kadang,Tidak tertarik,Ya,vibrant,kasual
25-34,m,pakaian-wanita,100-300k,sedang,Setiap bulan,Merek,Marketplace,Kadang,Tidak tertarik,Tidak,hitam,formal
25-34,f,jas,100-300k,sedang,Beberapa bulan,Merek,Marketplace,Selalu,Tertarik,Mungkin,hitam,vintage
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Trend,Sosmed,Sering,Tidak tertarik,Mungkin,coklat,minimalis
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Kualitas,Marketplace,Tak pernah,Tidak tertarik,Mungkin,hijau,kasual
25-34,f,jaket,100-300k,murah,Jarang,Kualitas,Web brand,Kadang,Agak tertarik,Mungkin,hijau,kasual
25-34,f,jas,<100k,murah,Setiap bulan,Harga,Marketplace,Sering,Tertarik,Tidak,abu,kasual
25-34,m,jaket,100-300k,murah,Jarang,Trend,Web brand,Selalu,Agak tertarik,Tidak,earth,kasual
25-34,f,kaos-kaki,100-300k,sedang,Setiap minggu,Trend,Web brand,Kadang,Agak tertarik,Tidak,hijau,formal
25-34,m,pakaian-pria,100-300k,murah,Setiap bulan,Harga,Offline,Selalu,Agak tertarik,Ya,hijau,minimalis
25-34,m,sweater,<100k,murah,Jarang,Kualitas,Offline,Selalu,Agak tertarik,Ya,pink,minimalis
25-34,m,kemeja-casual,300-600k,sedang,Setiap bulan,Trend,Offline,Selalu,Tertarik,Tidak,earth,sporty
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Merek,Offline,Sering,Tidak tertarik,Tidak,netral,formal
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Kualitas,Offline,Selalu,Tidak tertarik,Ya,netral,sporty
25-34,m,dress,300-600k,sedang,Setiap bulan,Trend,Sosmed,Kadang,Agak tertarik,Tidak,netral,sporty
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Merek,Offline,Sering,Agak tertarik,Tidak,netral,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,biru,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Mungkin,hijau,sporty
25-34,f,celana,100-300k,sedang,Beberapa bulan,Kualitas,Offline,Selalu,Tertarik,Tidak,coklat,kasual
25-34,m,pakaian-pria,<100k,murah,Jarang,Harga,Marketplace,Kadang,Tertarik,Tidak,pastel,sporty
25-34,m,jaket,100-300k,murah,Setiap bulan,Kualitas,Offline,Tak pernah,Tertarik,Tidak,abu,kasual
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Marketplace,Kadang,Agak tertarik,Mungkin,putih,kasual
25-34,f,kemeja-casual,300-600k,sedang,Setiap minggu,Harga,Marketplace,Sering,Tidak tertarik,Mungkin,pink,vintage
25-34,m,kaos,300-600k,sedang,Jarang,Merek,Marketplace,Kadang,Tidak tertarik,Ya,abu,minimalis
25-34,f,jas,300-600k,sedang,Setiap bulan,Trend,Web brand,Sering,Agak tertarik,Tidak,kuning,vintage
25-34,m,kaos-kaki,300-600k,sedang,Setiap bulan,Merek,Marketplace,Selalu,Tertarik,Mungkin,pink,minimalis
25-34,m,\N,>600k,mahal,Setiap minggu,Kualitas,Offline,Sering,Agak tertarik,Tidak,putih,vintage
25-34,m,pakaian-pria,300-600k,sedang,Setiap minggu,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,abu,minimalis
25-34,m,kaos,100-300k,murah,Beberapa bulan,Harga,Offline,Kadang,Tidak tertarik,Mungkin,abu,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Trend,Sosmed,Tak pernah,Tidak tertarik,Tidak,hijau,minimalis
25-34,m,pakaian-pria,300-600k,sedang,Beberapa bulan,Merek,Web brand,Kadang,Tidak tertarik,Tidak,hitam,formal
25-34,m,kaos-kaki,300-600k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Mungkin,hijau,sporty
25-34,m,kaos,<100k,murah,Setiap minggu,Kualitas,Offline,Kadang,Agak tertarik,Mungkin,earth,kasual
25-34,f,kaos-polo,300-600k,sedang,Jarang,Harga,Web brand,Kadang,Tidak tertarik,Mungkin,biru,kasual
25-34,f,jaket,100-300k,murah,Beberapa bulan,Harga,Marketplace,Tak pernah,Tidak tertarik,Ya,earth,sporty
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Harga,Sosmed,Kadang,Agak tertarik,Mungkin,pink,vintage
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Merek,Sosmed,Sering,Tidak tertarik,Tidak,pastel,formal
25-34,f,kaos,300-600k,sedang,Jarang,Harga,Web brand,Kadang,Tertarik,Mungkin,merah,vintage
25-34,m,sweater,<100k,murah,Jarang,Merek,Offline,Selalu,Tertarik,Tidak,pastel,vintage
25-34,f,pakaian-wanita,<100k,murah,Setiap minggu,Kualitas,Sosmed,Sering,Tertarik,Ya,hijau,kasual
25-34,m,kaos,100-300k,murah,Beberapa bulan,Merek,Sosmed,Kadang,Tidak tertarik,Mungkin,putih,minimalis
25-34,m,jas,<100k,murah,Setiap bulan,Kualitas,Sosmed,Sering,Agak tertarik,Ya,abu,kasual
25-34,m,kaos,100-300k,sedang,Beberapa bulan,Kualitas,Sosmed,Selalu,Tertarik,Mungkin,earth,vintage
25-34,f,kaos,<100k,murah,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Mungkin,putih,sporty
25-34,f,pakaian-pria,100-300k,murah,Setiap bulan,Harga,Web brand,Tak pernah,Tidak tertarik,Mungkin,earth,kasual
25-34,f,kaos,<100k,murah,Jarang,Merek,Offline,Selalu,Tertarik,Tidak,netral,minimalis
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Marketplace,Selalu,Tertarik,Tidak,hitam,vintage
25-34,f,kaos,100-300k,murah,Setiap bulan,Harga,Web brand,Sering,Agak tertarik,Mungkin,pastel,vintage
25-34,m,jas,100-300k,sedang,Beberapa bulan,Trend,Web brand,Selalu,Agak tertarik,Mungkin,pastel,vintage
25-34,m,pakaian-pria,100-300k,sedang,Jarang,Kualitas,Offline,Sering,Agak tertarik,Mungkin,vibrant,minimalis
25-34,f,jas,100-300k,sedang,Beberapa bulan,Trend,Marketplace,Sering,Tidak tertarik,Ya,vibrant,vintage
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Agak tertarik,Tidak,biru,kasual
25-34,f,celana,100-300k,sedang,Jarang,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,hitam,formal
25-34,m,sweater,<100k,murah,Setiap minggu,Merek,Web brand,Sering,Agak tertarik,Mungkin,vibrant,minimalis
25-34,m,kaos,300-600k,sedang,Setiap bulan,Merek,Sosmed,Kadang,Tidak tertarik,Tidak,abu,kasual
25-34,f,kaos,100-300k,murah,Setiap minggu,Kualitas,Web brand,Kadang,Tidak tertarik,Mungkin,biru,formal
25-34,f,kemeja-casual,300-600k,sedang,Setiap minggu,Trend,Offline,Tak pernah,Agak tertarik,Tidak,vibrant,formal
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Harga,Marketplace,Tak pernah,Tertarik,Mungkin,hijau,formal
25-34,m,kaos,<100k,murah,Setiap bulan,Harga,Marketplace,Selalu,Tertarik,Mungkin,abu,kasual
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Tidak,vibrant,kasual
25-34,m,jas,<100k,murah,Jarang,Harga,Marketplace,Selalu,Tertarik,Tidak,biru,formal
25-34,f,pakaian-wanita,100-300k,murah,Setiap bulan,Trend,Sosmed,Sering,Tidak tertarik,Ya,vibrant,minimalis
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Trend,Web brand,Kadang,Agak tertarik,Tidak,hijau,kasual
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Kualitas,Web brand,Sering,Tidak tertarik,Mungkin,vibrant,kasual
25-34,f,kaos,100-300k,murah,Setiap bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Mungkin,biru,kasual
25-34,m,kaos,100-300k,murah,Beberapa bulan,Kualitas,Sosmed,Kadang,Tertarik,Tidak,putih,minimalis
25-34,m,kaos,100-300k,murah,Jarang,Trend,Offline,Selalu,Agak tertarik,Tidak,biru,minimalis
25-34,f,kemeja-casual,300-600k,sedang,Setiap bulan,Harga,Web brand,Sering,Tidak tertarik,Mungkin,earth,kasual
25-34,f,kaos,<100k,murah,Beberapa bulan,Kualitas,Web brand,Sering,Tidak tertarik,Ya,hijau,formal
25-34,f,jas,300-600k,sedang,Setiap bulan,Trend,Web brand,Sering,Agak tertarik,Tidak,kuning,kasual
25-34,m,kaos,<100k,murah,Jarang,Trend,Offline,Sering,Tertarik,Tidak,hijau,sporty
25-34,f,dress,300-600k,sedang,Setiap minggu,Harga,Marketplace,Sering,Agak tertarik,Ya,earth,formal
25-34,f,pakaian-pria,<100k,murah,Setiap minggu,Merek,Marketplace,Sering,Tidak tertarik,Tidak,pink,kasual
25-34,f,kaos-kaki,300-600k,sedang,Beberapa bulan,Merek,Offline,Tak pernah,Tidak tertarik,Tidak,putih,kasual
25-34,m,jas,100-300k,sedang,Beberapa bulan,Trend,Sosmed,Kadang,Tertarik,Tidak,netral,formal
25-34,f,jas,100-300k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Tidak tertarik,Tidak,vibrant,vintage
25-34,m,jas,100-300k,sedang,Setiap minggu,Trend,Offline,Sering,Agak tertarik,Tidak,biru,sporty
25-34,f,kaos-kaki,100-300k,sedang,Setiap bulan,Kualitas,Web brand,Kadang,Tertarik,Tidak,putih,sporty
25-34,f,kaos,100-300k,murah,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Tidak,kuning,kasual
25-34,m,jas,<100k,murah,Beberapa bulan,Kualitas,Marketplace,Kadang,Tertarik,Tidak,abu,sporty
25-34,f,jaket,100-300k,murah,Jarang,Merek,Marketplace,Selalu,Tertarik,Mungkin,putih,minimalis
25-34,m,pakaian-pria,100-300k,murah,Beberapa bulan,Merek,Offline,Tak pernah,Tidak tertarik,Mungkin,pink,kasual
25-34,m,jaket,100-300k,murah,Jarang,Trend,Offline,Sering,Tertarik,Tidak,hitam,vintage
25-34,f,celana,100-300k,sedang,Beberapa bulan,Trend,Web brand,Sering,Tidak tertarik,Mungkin,vibrant,sporty
25-34,m,jaket,100-300k,murah,Setiap bulan,Kualitas,Web brand,Selalu,Tidak tertarik,Tidak,netral,vintage
25-34,f,kaos-polo,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Agak tertarik,Tidak,biru,kasual
25-34,m,aksesori,<100k,murah,Jarang,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,hijau,minimalis
25-34,f,kaos-polo,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Tidak tertarik,Ya,hitam,kasual
25-34,m,kemeja-casual,300-600k,sedang,Beberapa bulan,Merek,Sosmed,Kadang,Tidak tertarik,Mungkin,earth,minimalis
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Trend,Web brand,Sering,Agak tertarik,Mungkin,netral,vintage
25-34,m,jas,300-600k,sedang,Setiap bulan,Kualitas,Marketplace,Kadang,Tidak tertarik,Ya,netral,minimalis
25-34,m,kaos-polo,100-300k,sedang,Setiap minggu,Trend,Offline,Kadang,Agak tertarik,Tidak,hijau,formal
25-34,m,sweater,100-300k,sedang,Setiap minggu,Trend,Web brand,Kadang,Tidak tertarik,Mungkin,coklat,vintage
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Trend,Offline,Kadang,Agak tertarik,Mungkin,earth,minimalis
25-34,m,jas,<100k,murah,Setiap minggu,Harga,Marketplace,Kadang,Tidak tertarik,Tidak,earth,minimalis
25-34,f,sweater,100-300k,sedang,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Mungkin,putih,minimalis
25-34,m,jas,300-600k,sedang,Jarang,Merek,Web brand,Sering,Agak tertarik,Tidak,merah,vintage
25-34,f,pakaian-pria,100-300k,murah,Jarang,Kualitas,Offline,Selalu,Tertarik,Ya,netral,kasual
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Trend,Marketplace,Sering,Tertarik,Tidak,hitam,formal
25-34,m,kaos,300-600k,sedang,Setiap minggu,Merek,Marketplace,Kadang,Tidak tertarik,Mungkin,coklat,vintage
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Trend,Web brand,Kadang,Tertarik,Tidak,netral,vintage
25-34,m,jas,100-300k,sedang,Setiap minggu,Merek,Offline,Sering,Tertarik,Ya,netral,minimalis
25-34,m,jaket,300-600k,sedang,Jarang,Harga,Sosmed,Sering,Agak tertarik,Ya,merah,kasual
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Trend,Sosmed,Sering,Tidak tertarik,Mungkin,hitam,minimalis
25-34,m,aksesori,<100k,murah,Jarang,Merek,Offline,Kadang,Tertarik,Tidak,hijau,kasual
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Tidak,coklat,kasual
25-34,m,kaos,100-300k,murah,Beberapa bulan,Harga,Marketplace,Kadang,Tidak tertarik,Tidak,putih,sporty
25-34,m,sweater,<100k,murah,Jarang,Merek,Marketplace,Selalu,Tertarik,Tidak,hitam,vintage
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Merek,Sosmed,Sering,Tertarik,Ya,pink,minimalis
25-34,m,kaos,100-300k,murah,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Ya,vibrant,kasual
25-34,m,jas,100-300k,sedang,Jarang,Merek,Web brand,Kadang,Tertarik,Tidak,hijau,kasual
25-34,m,kaos,100-300k,murah,Beberapa bulan,Kualitas,Offline,Selalu,Agak tertarik,Tidak,biru,formal
25-34,m,kaos,100-300k,murah,Setiap bulan,Harga,Offline,Kadang,Agak tertarik,Tidak,hitam,minimalis
25-34,f,kaos,<100k,murah,Beberapa bulan,Harga,Web brand,Kadang,Agak tertarik,Tidak,vibrant,sporty
25-34,f,jas,100-300k,sedang,Setiap bulan,Merek,Marketplace,Tak pernah,Agak tertarik,Ya,vibrant,minimalis
25-34,f,jas,100-300k,sedang,Setiap minggu,Merek,Sosmed,Kadang,Agak tertarik,Tidak,netral,kasual
25-34,f,kaos,<100k,murah,Beberapa bulan,Harga,Web brand,Selalu,Tidak tertarik,Tidak,biru,minimalis
25-34,m,kemeja-casual,300-600k,sedang,Setiap bulan,Trend,Web brand,Sering,Tertarik,Tidak,hitam,vintage
25-34,m,kaos-polo,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Tertarik,Tidak,merah,formal
25-34,m,pakaian-wanita,<100k,murah,Setiap minggu,Harga,Marketplace,Kadang,Tidak tertarik,Mungkin,pastel,minimalis
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Tidak,vibrant,vintage
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Trend,Offline,Kadang,Tertarik,Ya,merah,sporty
25-34,m,jas,300-600k,sedang,Setiap minggu,Merek,Sosmed,Sering,Tidak tertarik,Mungkin,earth,minimalis
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Trend,Marketplace,Sering,Tertarik,Tidak,pastel,formal
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Merek,Marketplace,Selalu,Agak tertarik,Tidak,pink,sporty
25-34,f,kaos,<100k,murah,Jarang,Kualitas,Marketplace,Selalu,Tertarik,Tidak,pastel,minimalis
25-34,m,pakaian-pria,100-300k,murah,Jarang,Harga,Marketplace,Selalu,Tertarik,Tidak,biru,minimalis
25-34,f,jaket,100-300k,murah,Setiap minggu,Kualitas,Sosmed,Tak pernah,Agak tertarik,Ya,kuning,formal
25-34,f,sweater,300-600k,sedang,Jarang,Trend,Marketplace,Sering,Agak tertarik,Tidak,hijau,kasual
25-34,m,aksesori,<100k,murah,Setiap bulan,Merek,Marketplace,Kadang,Tidak tertarik,Tidak,netral,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Trend,Marketplace,Kadang,Tertarik,Tidak,netral,minimalis
25-34,f,jaket,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Ya,hitam,kasual
25-34,f,kaos,100-300k,murah,Setiap minggu,Trend,Web brand,Selalu,Tertarik,Ya,pastel,minimalis
25-34,f,jas,100-300k,sedang,Setiap minggu,Kualitas,Offline,Kadang,Agak tertarik,Ya,biru,sporty
25-34,f,kaos-polo,300-600k,sedang,Jarang,Merek,Offline,Tak pernah,Tertarik,Ya,netral,kasual
25-34,f,celana,100-300k,sedang,Beberapa bulan,Merek,Sosmed,Kadang,Tertarik,Mungkin,kuning,minimalis
25-34,m,pakaian-pria,<100k,murah,Setiap bulan,Kualitas,Offline,Sering,Tertarik,Mungkin,vibrant,minimalis
25-34,f,jas,<100k,murah,Beberapa bulan,Kualitas,Marketplace,Selalu,Agak tertarik,Tidak,biru,kasual
25-34,f,pakaian-pria,<100k,murah,Jarang,Trend,Marketplace,Tak pernah,Tertarik,Ya,netral,formal
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Offline,Selalu,Agak tertarik,Ya,putih,minimalis
25-34,m,sweater,<100k,murah,Setiap minggu,Merek,Web brand,Sering,Agak tertarik,Mungkin,coklat,formal
25-34,m,pakaian-wanita,100-300k,sedang,Beberapa bulan,Harga,Marketplace,Tak pernah,Agak tertarik,Ya,kuning,kasual
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Harga,Offline,Selalu,Tidak tertarik,Mungkin,coklat,sporty
25-34,m,sweater,300-600k,sedang,Jarang,Harga,Offline,Tak pernah,Tertarik,Ya,putih,vintage
25-34,f,kaos,300-600k,sedang,Setiap bulan,Harga,Offline,Tak pernah,Tertarik,Tidak,abu,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Harga,Web brand,Tak pernah,Tidak tertarik,Ya,hitam,kasual
25-34,f,pakaian-wanita,100-300k,murah,Setiap minggu,Trend,Sosmed,Tak pernah,Tertarik,Mungkin,hitam,kasual
25-34,m,jaket,100-300k,murah,Jarang,Trend,Web brand,Tak pernah,Agak tertarik,Ya,vibrant,sporty
25-34,m,pakaian-pria,100-300k,sedang,Setiap minggu,Merek,Offline,Tak pernah,Tidak tertarik,Mungkin,biru,minimalis
25-34,m,pakaian-pria,100-300k,murah,Setiap bulan,Merek,Sosmed,Selalu,Tertarik,Mungkin,coklat,minimalis
25-34,m,kemeja-casual,300-600k,sedang,Jarang,Merek,Offline,Selalu,Tidak tertarik,Mungkin,putih,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Kualitas,Offline,Tak pernah,Tertarik,Tidak,abu,kasual
25-34,m,jas,100-300k,sedang,Jarang,Trend,Web brand,Tak pernah,Tidak tertarik,Ya,hijau,vintage
25-34,m,celana,100-300k,sedang,Setiap minggu,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Tidak,earth,vintage
25-34,m,pakaian-pria,300-600k,sedang,Setiap minggu,Merek,Offline,Tak pernah,Tidak tertarik,Mungkin,pastel,minimalis
25-34,f,kemeja-casual,300-600k,sedang,Setiap minggu,Harga,Sosmed,Selalu,Tertarik,Tidak,netral,kasual
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Merek,Marketplace,Tak pernah,Tidak tertarik,Mungkin,hitam,formal
25-34,m,kaos,<100k,murah,Jarang,Kualitas,Sosmed,Sering,Tertarik,Tidak,biru,vintage
25-34,f,jas,100-300k,sedang,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Tidak,netral,kasual
25-34,f,sweater,300-600k,sedang,Beberapa bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Mungkin,abu,sporty
25-34,f,kaos,100-300k,murah,Beberapa bulan,Kualitas,Offline,Selalu,Tertarik,Tidak,hitam,kasual
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Trend,Web brand,Kadang,Tertarik,Mungkin,earth,vintage
25-34,f,kaos,<100k,murah,Setiap minggu,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,netral,vintage
25-34,m,kaos,100-300k,murah,Setiap minggu,Harga,Sosmed,Sering,Agak tertarik,Mungkin,hijau,vintage
25-34,m,jas,300-600k,sedang,Setiap minggu,Harga,Web brand,Sering,Tertarik,Tidak,vibrant,minimalis
25-34,m,pakaian-pria,100-300k,murah,Jarang,Kualitas,Offline,Sering,Agak tertarik,Mungkin,vibrant,sporty
25-34,m,kaos,100-300k,sedang,Setiap bulan,Harga,Web brand,Selalu,Agak tertarik,Mungkin,vibrant,minimalis
25-34,f,pakaian-wanita,100-300k,sedang,Jarang,Trend,Web brand,Kadang,Agak tertarik,Tidak,merah,kasual
25-34,m,pakaian-pria,300-600k,sedang,Setiap minggu,Merek,Web brand,Kadang,Agak tertarik,Tidak,earth,sporty
25-34,f,kaos,100-300k,murah,Beberapa bulan,Harga,Offline,Kadang,Tertarik,Mungkin,vibrant,vintage
25-34,f,celana,100-300k,sedang,Jarang,Trend,Offline,Sering,Agak tertarik,Mungkin,pink,minimalis
25-34,f,sweater,100-300k,murah,Beberapa bulan,Harga,Sosmed,Selalu,Agak tertarik,Ya,biru,minimalis
25-34,m,pakaian-pria,<100k,murah,Jarang,Trend,Sosmed,Tak pernah,Tertarik,Ya,earth,formal
25-34,m,pakaian-pria,300-600k,sedang,Beberapa bulan,Trend,Marketplace,Kadang,Tertarik,Ya,netral,kasual
25-34,m,kaos,300-600k,sedang,Jarang,Trend,Offline,Sering,Agak tertarik,Mungkin,vibrant,minimalis
25-34,f,kaos,<100k,murah,Setiap bulan,Kualitas,Web brand,Kadang,Tertarik,Tidak,putih,sporty
25-34,f,jaket,100-300k,sedang,Jarang,Merek,Marketplace,Tak pernah,Agak tertarik,Tidak,pink,minimalis
25-34,f,sweater,<100k,murah,Jarang,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,pastel,sporty
25-34,f,pakaian-pria,100-300k,sedang,Jarang,Merek,Offline,Kadang,Tertarik,Tidak,hijau,minimalis
25-34,m,jas,300-600k,sedang,Beberapa bulan,Merek,Offline,Tak pernah,Agak tertarik,Ya,hitam,minimalis
25-34,m,pakaian-pria,<100k,murah,Setiap minggu,Merek,Marketplace,Selalu,Tidak tertarik,Tidak,vibrant,vintage
25-34,m,jas,100-300k,sedang,Setiap bulan,Merek,Sosmed,Tak pernah,Tertarik,Tidak,kuning,sporty
